-3.595295134547945963e+02 -3.595314044560910247e+02 -3.595326445270583235e+02 -3.595335650683705921e+02 -3.595338743022336985e+02 -3.595335328839719296e+02 -3.595326462941466730e+02 -3.595312055772948270e+02 -3.595292285040278557e+02
-3.595301830772543212e+02 -3.595318352834731854e+02 -3.595329533457245930e+02 -3.595336159675447334e+02 -3.595338743022336416e+02 -3.595336131401936655e+02 -3.595329274234387071e+02 -3.595317720500485734e+02 -3.595301102534144206e+02
-3.595291632703181222e+02 -3.595313765070222871e+02 -3.595327625832727563e+02 -3.595335633054949085e+02 -3.595338743022334143e+02 -3.595335697855488775e+02 -3.595327835487083235e+02 -3.595314074837679641e+02 -3.595295910217016058e+02
-3.595293188723856019e+02 -3.595313786101708047e+02 -3.595327774224298878e+02 -3.595336111751875592e+02 -3.595338743022335848e+02 -3.595336162930962018e+02 -3.595328434637015675e+02 -3.595315651754589794e+02 -3.595297975443406244e+02
-3.595290396212831752e+02 -3.595311234215573677e+02 -3.595326197271926389e+02 -3.595335249343357304e+02 -3.595338743022336416e+02 -3.595335278580703289e+02 -3.595326406640643313e+02 -3.595311885627125434e+02 -3.595291810060288640e+02
-3.595298849952308160e+02 -3.595316903951222116e+02 -3.595329087233585028e+02 -3.595336353003062868e+02 -3.595338743022335279e+02 -3.595336363778705504e+02 -3.595329196203819606e+02 -3.595317287439572738e+02 -3.595300725650035361e+02
