1.105790790738922311e+02 1.131798111845022987e+02 1.155326622408708914e+02 1.183856662625882308e+02 1.213024473705335708e+02 1.243665057792082820e+02 1.272835508277402852e+02 1.301771295309342236e+02 1.331122695756604060e+02
4.585212993988084662e+01 4.679065926838489275e+01 4.766004321146829170e+01 4.849314953246219773e+01 4.941653448641348945e+01 5.035180175825026083e+01 5.120588040248622264e+01 5.209511512673873312e+01 5.302116876556518577e+01
1.093641440120863564e+02 1.126568825482679586e+02 1.156388874344790167e+02 1.185062484989846610e+02 1.216855487381018008e+02 1.248647124902290244e+02 1.277721042967835814e+02 1.308700584045321023e+02 1.338473248331145555e+02
1.051324006294379245e+02 1.082336673271694707e+02 1.111993180325884936e+02 1.141755982591932934e+02 1.170358514356614421e+02 1.199039205149511105e+02 1.227945068658843866e+02 1.256992843494562777e+02 1.286109811567045256e+02
1.020680305811925024e+02 1.050847057696760771e+02 1.081318782561047982e+02 1.111865704748102104e+02 1.145268486352310049e+02 1.178694152899329453e+02 1.209780709033064880e+02 1.241165769207300542e+02 1.272710150398314255e+02
1.039157634565604127e+02 1.070477349645312160e+02 1.100266170699339057e+02 1.129961060353093529e+02 1.159404823084218350e+02 1.188850852862804430e+02 1.218502277103373075e+02 1.248192279235337168e+02 1.277877241352994133e+02
